X1,Y
-0.6090578308527737,-0.8023259605649546
-0.7003479971134884,-0.8733929154783472
-0.7281062266767004,-0.8383732702874318
-0.672509043000936,-0.7974247912605827
-0.5175281819367143,-0.8609818899817925
-0.2666104864035499,-0.9051279867241553
0.023553035578370185,-0.9077011006089505
0.26348081301245796,-0.535212233476686
0.3783655548614393,-0.5707457109333822
0.3238519922054228,0.25363887117375317
0.12462823192429995,-0.2166362286925122
-0.13009420221734547,-0.7744209159771598
-0.37602283635606326,-0.8795193771088121
-0.573685042604261,-0.9009619928154391
-0.6914204323455178,-0.8817723339664669
-0.7318866788339351,-0.9036576359328437
-0.6773670411322059,-0.7981362513208947
-0.5013346374484796,-0.8586894075652315
-0.2486411092815225,0.17656403130661436
0.0005634978235466992,-0.062249395604797364
0.17088910949992386,-0.0892058267788427
0.19290632874294444,-0.4957657256882734
0.07101077598195737,-0.7177807900645392
-0.1218866552049439,-0.858610356447419
-0.33786640761686104,-0.9195864361720524
-0.5345645023541549,-0.9007169343502206
-0.6522366818925571,-0.9056062459869206
-0.6534027647224556,-0.8770687924566262
-0.4964751890237018,-0.844381155241178
-0.16430280011396892,-0.5045799253243616
0.23514387682633253,-0.6558442392584847
0.5212286421683703,0.44257104274550874
0.562975983049179,-0.8390847303477439
0.3030090315353813,-0.8886102556572438
-0.15946194064758057,-0.9307365963394985
-0.5851287035070085,-0.8669107238177263
-0.8234135775527953,-0.9195864361720524
-0.8297467925886705,-0.9410290518786795
-0.6444880749268956,-0.9280504393562314
-0.43097987704780116,-0.9405389349482423
-0.2707401178283265,-0.830151954034937
-0.14688868110027697,-0.8011006682388616
-0.07174672627568746,-0.8621676567489793
-0.021955077035190507,-0.09778287306149347
-0.011622805245784074,0.8346645870952607
-0.1162631684093115,-0.4767934574132854
-0.3225199847756818,-0.39552890830208676
-0.5699311737279548,-0.5194810610320084
-0.8049887994116975,-0.8194800531302563
-0.9450811322079614,-0.8974086450697695
-0.9480471797716786,-0.8547415947416778
-0.8235191618247844,-0.8194800531302563
-0.564480143127951,-0.8005077848552683
-0.18952160463064815,-0.6945002358687729
0.2126342447018148,-0.8360807878708708
0.5284113464567473,-0.7067531591297025
0.6540440760398614,-0.35999543084539043
0.5260423167882649,-0.6700734404647257
0.20501874866286318,-0.8194800531302563
-0.15108012030425122,-0.811179685759949
-0.4312979579427457,-0.9411515811112887
-0.577385663602551,-0.9489934519982838
-0.5919875010246478,-0.9701238157895516
-0.562389377641368,-0.9537839497377183
-0.5177172154535806,-0.8764126681787828
-0.4346260292648738,-0.8770371720095012
-0.33501491430204855,-0.9812858336246696
-0.23374286160454227,-0.8008437521059711
-0.16908588735660823,-0.36544995797444946
-0.21154921429012274,-0.571397882655335
-0.3488427817843578,-0.5667931550427597
-0.5162201434442351,-0.7843813568215284
-0.6716042774977289,-0.923475751168425
-0.7694168587760117,-0.9407128474074297
-0.7932320983155765,-0.9606297765402765
-0.7707126075370919,-0.8950292064236147
-0.6990206790287667,-0.734002079439654
-0.5672101451606436,-0.7280574353801578
-0.4084346253419253,-0.6628165478495427
-0.2652553417757403,-0.23319743787422054
-0.1826123478279309,-0.6420735345355559
-0.204094664749343,-0.6924449068056491
-0.31251489820358236,0.3341524346657334
-0.44442436779933736,-0.41280157754410707
-0.55912501971627,-0.7164369210617276
-0.6285777867801815,-0.8719897581371763
-0.6388655399723029,-0.8608435505256208
-0.6069929986479051,-0.8586340717827627
-0.5279883864749996,-0.9364875651603543
-0.38436026602537576,-0.8813573155979515
-0.19747812040203794,-0.9577681260754658
-0.0030959878781854355,-0.44207815902594794
0.15723507267797676,-0.4816155755998448
0.2319687047665644,-0.5896389280905578
0.2030158767455268,-0.16347435196363957
0.08407652452446901,-0.5560026774613602
-0.11455661472676737,-0.7154092565301657
-0.3648953729991593,-0.8754956752121583
-0.6048234616847368,-0.9074481370319507
-0.7636150407460438,-0.8370214961728389
-0.77809678750246,-0.7007847997348626
-0.6183016532165028,0.021860993747649493
-0.34612039299475017,-0.6570695315845777
-0.09034943139478813,-0.7301997206728752
0.055097984415024115,-0.8484641454761911
0.04517162386937357,-0.008889891081393486
-0.09013591492490358,-0.6452513894716164
-0.239624221194481,-0.6824844659612803
-0.34324716199969774,-0.8247764780236904
-0.3949892679874566,-0.8961201118494266
-0.38996269943469186,-0.8908671650707893
-0.3618370459723719,-0.7276621797910956
-0.31351023851193405,-0.40137869102020796
-0.2118945943979511,0.0029282510315677968
-0.08529125703542761,-0.5022874429078006
0.014941232284019668,-0.1607866139580162
0.04734374488326676,-0.34754487978992954
-0.03182659605889626,1.0
-0.20014089144720548,0.5693295101577722
-0.3775099851495537,-0.39592416389114904
-0.5123917419788767,-0.7065555313351713
-0.5676117335817015,-0.8360412623119646
-0.5168216994398758,-0.824341696875722
-0.37082354854039856,-0.7722865357962236
-0.1282379352753641,-0.5147379939632615
0.20963388304182162,-0.44916509173783414
0.5738965244069414,-0.7687094727152102
0.865402486603662,-0.2217903615738841
1.0,-0.8600214189003712
0.9204156036050057,-0.8065710055914832
0.6639727032013127,-0.7073460425132959
0.3490738643672531,-0.7951718344029279
0.05855807537585811,-0.9076062392675756
-0.1590781000401258,-0.9369539667554476
-0.28682459123860715,-0.9377602881571346
-0.3648418369318369,-0.8448752247275059
-0.3949275146561003,-0.8571281479884356
-0.34978289919671934,-0.8828158087215913
-0.2579947808224303,-0.9204872236595253
-0.16148365713052104,-0.19238729830354306
-0.11098427112704434,-0.6394846104271982
-0.1695766014032698,0.31972560566496155
-0.32572337672176155,-0.5287695673749713
-0.510898106783163,-0.7411799209370245
-0.6813958826736174,-0.9105429882943081
-0.7973753992118804,-0.9109540541069329
-0.8279391519864756,-0.9055469576485612
-0.7762745457904952,-0.7820888744049674
-0.6278805356042868,-0.49809773366374066
-0.37293301004630897,-0.33572673767696826
-0.07724959197532333,-0.7441996736374601
0.15851483588096804,-0.27695223158341165
0.25343732192642543,-0.7881639528088542
0.1579582307720826,-0.2603910224017034
-0.07868862922847386,-0.32691253804088016
-0.32303335848772186,-0.6340261307422485
-0.48924898784363535,-0.8036223988970788
-0.5407362041934398,-0.8763968579552203
-0.48311716026398766,-0.8745391566866277
-0.3897172563019845,-0.7788873041335631
-0.28921232632904004,-0.5852120654930606
-0.16562877563976264,-0.49845346369389676
-0.04078193919462214,-0.9376298538127441
0.06795567468914743,-0.7783062784176417
0.12843746725300753,-0.5514335228518007
0.08484053251525148,0.5884203551094787
-0.05211917722269277,0.007078434716721427
-0.2271970922065013,-0.561931511297294
-0.400279670265257,-0.7584921157379511
-0.5257819372556787,-0.8422467750602418
-0.5775850984176463,-0.8218515866646298
-0.5635492471105952,-0.7931560308987105
-0.4721826679421982,-0.5433149730524622
-0.29424897722793875,-0.722191842438474
-0.06954314612554124,-0.9820925502819456
0.14303062196255967,-0.8313974043960721
0.28522433302215355,-0.8778316357435163
0.3066870614703676,-0.7659822091506807
0.21699100965475338,-0.6679390602837896
0.07553597654631417,-0.8370294012846202
-0.08146820542170652,-0.9308907460192327
-0.2317990067386103,-0.9432701510686624
-0.3588014072262179,-0.9413610665734917
-0.4708339121771745,-0.8897406866419618
-0.5518459108706035,-0.7718912802071614
-0.5699826727739621,-0.5979788210197713
-0.5362561702395234,-0.678907402880267
-0.4796214860146635,-0.7471435372647958
-0.429782737520637,-0.27807475745634846
-0.42426995409907975,0.09170265633494923
-0.46760087534337147,-0.40339449452442555
-0.5333946885332242,-0.7513379895759243
-0.6098777192376488,-0.8996102187008462
-0.6826269659448303,-0.9356614809792141
-0.7175958792291419,-0.921076549742817
-0.6841938574231645,-0.8755272956592833
-0.5551578372730515,-0.781476228241921
-0.32231243336617676,-0.6646584388945729
-0.046764292611014,-0.8375037079914949
0.165732310957444,-0.7571284839556863
0.24062878688175382,-0.8870094705215417
0.14660434448977933,-0.8937643885386155
-0.07305464706384723,-0.7760019383334087
-0.30245537794323474,-0.7896777817149626
-0.4687746166507908,-0.9270844346965633
-0.5511169677185825,-0.9704716407079265
-0.557227296821146,-0.9245231784794399
-0.5472438158944603,-0.845993798044552
-0.5445797784023222,-0.8440412354345845
-0.5282937158468105,-0.8912782308834141
-0.5045276874886233,-0.871556953267153
-0.4744454443168403,-0.7787766325686257
-0.4518107569770409,-0.9814182442470055
-0.47524929812653405,-0.7279388587034391
-0.5374451957154829,-0.9157919825170547
-0.6030166996153492,-0.8957801920428331
-0.6517158298959314,-0.9742384264716897
-0.6626774296313948,-0.9805704210084669
-0.6389054169726621,-0.9770921718247192
-0.6122170372596853,-0.9972897324258001
-0.5921093915182509,-0.8951904707039522
-0.5746801197267641,-0.679776965176204
-0.562365401493148,-0.9438717300752152
-0.5485222631278583,-0.8395957958244014
-0.5372494452508859,-0.444180128248581
-0.5463341321941139,-0.3411022136882148
-0.5797280502506175,-0.2849363944824692
-0.6348028132135617,-0.818539344828288
-0.7060420066050078,-0.9860407583610885
-0.7740023731949986,-0.9734360576258934
-0.8116575789247087,-0.9527286173149221
-0.791469058430706,-0.9342029878555744
-0.6935121227883643,-0.9143532521728682
-0.5202205033372288,-0.7100298279630286
-0.31310570705733,-0.9467049221376134
-0.14125742852366174,-0.9156184653134565
-0.05796603903133091,-0.8698277100650057
-0.08779773742112296,-0.5054218197290641
-0.2112984268317507,-0.43742600074268523
-0.36501706712966797,-0.7466739736249898
-0.5059828918770605,-0.8891873288172747
-0.6160116173596735,-0.9472899004094255
-0.6833954480479897,-0.9594281995495272
-0.719985165354822,-0.9791376194981163
-0.7199080963907379,-0.9104619608985504
-0.6606612063046977,-0.698768996230645
-0.5548778278719768,-0.944670936876299
-0.4302542957887714,-0.5470699011485534
-0.3187873781471927,-0.7791442202664536
-0.2633175070310304,0.12927565263120666
-0.2779645441137305,0.7612656242064011
-0.34934832652829717,-0.42493592412831815
-0.4702454613584087,-0.7236305727826606
-0.6210243619066727,-0.8684877936180847
-0.7563035831909579,-0.8448356991685996
-0.825338572791299,-0.8038279318033912
-0.7789351329075007,-0.7513063691287993
-0.5879293550775959,-0.7492431349538944
-0.28927011523026636,-0.8940292097832873
0.0295510538463315,-0.9490804082278775
0.2955809370910081,0.04668146371840254
0.45226857138594667,-0.05126129022886661
0.4704423976849288,-0.6193621483880389
0.3658495420336514,-0.8271875371169701
0.14410340449489523,-0.9490132147777369
-0.18036241860348734,-0.9103848860586832
-0.5198777178464199,-0.9110410103365265
-0.7581022137648077,-0.9558748518038576
-0.799284465781346,-0.8854343769991286
-0.5939241405284625,-0.7656857674588841
-0.23281589920722678,-0.946461444694751
0.08507542382254352,-0.46538045227911284
0.22505877163090537,-0.824132211413519
0.13341733049438464,-0.8772782779188291
-0.1349223154165572,-0.9680487239469748
-0.4024926665823142,-0.8606143022839646
-0.5747390535609801,-0.9668629571797881
-0.6510719556440059,-0.9827601369718718
-0.6430522772140846,-0.9842549936097053
-0.626748317865619,-0.9874217813892721
-0.624280695251952,-0.991935600216363
-0.5843843616836499,-0.962068506884463
-0.5171503769041459,-0.8907051102792738
-0.44444085959836466,-0.08525327088822021
-0.39148885228831654,-0.8327013525843885
-0.4165294194452849,-0.42240233580242914
-0.5165614511936489,-0.7037096910939232
-0.640363474323717,-0.8079385899296385
-0.7606721462822217,-0.9736297328645338
-0.8456799814630829,-0.967649515802022
-0.868550879111132,-0.9783194404287574
-0.8300480905282264,-0.9505823794663141
-0.7179982260430182,-0.833669728777591
-0.5265378559925245,-0.9058671146757017
-0.30557862235771416,-0.9904672257029966
-0.13016968747494628,-0.6485553309405878
-0.06088070667553891,-0.8103713880803167
-0.13438724111828493,-0.6437889437920861
-0.31668742314939957,-0.8109227696270586
-0.5130131673367558,-0.964837272285844
-0.6618245827250746,-0.9990039559155631
-0.7361575824806394,-0.9897941054348236
-0.73676585618076,-0.9816257534312631
-0.7109025730456239,-0.9985482262213744
-0.6739177158486129,-0.9676408201790626
-0.6097387211935992,-0.8904015539868739
-0.5318142604410416,-0.7913536654125866
-0.45332642801408163,-0.303596410842098
-0.39846684422901757,-0.5810737394755789
-0.4098572907807527,-0.4741452449665684
-0.48563087387360404,-0.7746185437716908
-0.5928711569889813,-0.8430017132353508
-0.7082124534746322,-0.9557048919005608
-0.8004159818581874,-0.9625665289266815
-0.8422784923987383,-0.9466693491345978
-0.8243776672721438,-0.9693538579020584
-0.7292444156092448,-0.8662466944281018
-0.5499259877975478,-0.9672578175132613
-0.328431598399034,-0.9681890792066509
-0.13323241832918808,-0.5092336646299805
-0.024695668486110822,0.19451377337269826
-0.047144938009627935,0.6783410016211406
-0.1939635211368711,-0.6047376915927358
-0.4079586377513198,-0.7706264623221621
-0.6448168052467832,-0.9315033921822793
-0.8629684043184117,-0.938531036555806
-0.9989191214006137,-0.921463900220098
-1.0,-0.8845035500868871
-0.820381995918706,-0.8015591647221738
-0.44590833545075204,-0.7810295894262805
0.023234922048344986,-0.9286694096087029
0.41288493567675366,-0.9333915281312296
0.5901565490395522,-0.5335916855615308
0.48637569104782497,-0.3492049532639909
0.16195317839826595,-0.7035515888582983
-0.19963649668138173,-0.8237488134921286
-0.4824800140468576,-0.9421160047486007
-0.6460973786009256,-0.9626772004916189
-0.6885513416245168,-0.9523807923965473
-0.6891010992451005,-0.9522029273814693
-0.6669756212962252,-0.7610968500698713
-0.5781288862545869,-0.5544928011111425
-0.44548314871015815,-0.5194415354731021
-0.3013957391536295,-0.5031570052037375
-0.1922889631555652,-0.18552961383331323
-0.1970697596073142,-0.007862226549831597
-0.30958090678468064,0.6723726422263006
-0.4612597334690699,-0.5029989029681126
-0.6115338158736581,-0.7944129436719284
-0.7158019595842804,-0.9064007097209357
-0.7407255655366085,-0.8983019227010502
-0.6900764389915173,-0.9145113544084931
-0.5430431534797602,-0.8633415658484942
-0.2795868169232598,-0.7171879066809459
0.0506213936938571,-0.43046950237518966
0.36534941162702284,0.2654965388456205
0.586238627973497,-0.34323659386915106
0.6413295455017769,0.32707735962151907
0.5210814374974471,-0.2607072268729532
0.2783782259968657,-0.6552908814337975
-0.046951375511051,-0.7626818249820109
-0.404458349351147,-0.8116539924668237
-0.6970915879431401,-0.8666459025730546
-0.8272166251053963,-0.8658593439508206
-0.7110190604021748,-0.8532744059950786
-0.316533127217554,-0.535054131241061
0.2271807457769217,-0.7171879066809459
0.6807837498589364,-0.7857805616068088
0.8688998192882944,-0.7156226945482593
0.7106790015489937,-0.13205153263319058
0.29046074896905383,-0.40730752485614186
-0.14445443990578122,-0.7045002022720477
-0.4460935022037369,-0.9302069538501551
-0.5804848209079638,-0.9134125438709
-0.5634787197061826,-0.8992623937824715
-0.5182424021198173,-0.9296417383577961
-0.4849957335000724,-0.9232465029267688
-0.4055338264932309,-0.8369977808374952
-0.2933225869422953,-0.7495474817574723
-0.1620095176180123,-0.42095174779057076
-0.04734707696510421,-0.9261358212828139
-0.040464846475879446,-0.8283733038841569
-0.14085666656835205,-0.9021833325856415
-0.2859484676926499,-0.9122860654420726
-0.44326829702539294,-0.9803629118242093
-0.5686392871646048,-0.9608274043348076
-0.6374756802846641,-0.9721408050605364
-0.667626480685021,-0.9400626519634222
-0.6462853714746599,-0.864452234053759
-0.5570789574649162,-0.7042432861391572
-0.43886172032703497,-0.37663569114491113
-0.34687379947549213,-0.6434450714296018
-0.32911350520087257,-0.5717615177972722
-0.42083148599331344,-0.8718830391281294
-0.5861985018450171,-0.9147662942634383
-0.733840230722365,-0.8613613353472923
-0.8088849259702976,-0.9554025213749282
-0.790058658401362,-0.9736985073370307
-0.6892535578814356,-0.9546851324807802
-0.5680368251865896,-0.87080794392588
-0.4560397138311486,-0.78204144373428
-0.3503908754475308,-0.7229546857253641
-0.26875784028936023,-0.8801462524730648
-0.2196650310188043,-0.28622492770281216
-0.22049111745600491,0.1620186256291234
-0.3030401846772055,-0.561931511297294
-0.4511959785801689,-0.4907064541482766
-0.6177672184162382,-0.7701640132829594
-0.7625311789177528,-0.9623807587998222
-0.8404565766232219,-0.9181002751571783
-0.8256316604413729,-0.9063335162707952
-0.7220177892226112,-0.7719308057660675
-0.5288487464354856,-0.6966741416086151
-0.26081957703096004,-0.6409431035508378
0.016908280224972927,-0.8113456931073552
0.2181509296070101,-0.6199344784810011
0.27007894863019066,-0.534939507120233
0.13417598334079095,-0.5454098276744921
-0.13558248812508988,-0.7673063153740393
-0.4113311521205534,-0.8359977841971677
-0.6022643869124531,-0.960309619513136
-0.663630426931178,-0.9477088713338315
-0.60647840055406,-0.9143216317257432
-0.5133413333900809,-0.7956461411098026
-0.4220019355656064,-0.7602312403298249
-0.3265282745112037,-0.5380975992768404
-0.24610366212850587,-0.8117883793671049
-0.18475179304966516,-0.3302801156596905
-0.1667621370571709,-0.576903793010972
-0.24110837322024647,-0.47620057402969196
-0.3869647764169265,-0.5653307093632294
-0.5427946042366139,-0.7997291313448156
-0.6626062081171789,-0.9385191788881342
-0.6997188808316306,-0.9289184206298121
-0.6476406168777057,-0.8934323738438033
-0.5469823642169296,-0.8377052883419167
-0.41308028019137,-0.7218123970729742
-0.2547517162789683,-0.7990255763962848
-0.10986064306507637,-0.41689247289090137
-0.013603055024661193,-0.9200113359302943
-0.004701384452334811,-0.8432704870359131
-0.11485479633601792,-0.7998477080215343
-0.3048575451416977,-0.8866655981590575
-0.4884335870903248,-0.974430520687974
-0.6049264520375712,-0.9694044506174584
-0.6200081444001564,-0.9234717986125343
-0.5517100549804723,-0.9702819180251766
-0.4749967864447503,-0.9152156998682021
-0.4268544883101386,-0.909621252260615
-0.4078100060006894,-0.9140670871263872
-0.4172324421694612,-0.8113547839859035
-0.42809714181237524,-0.8427606073260228
-0.43886237620155966,-0.3526436768888326
-0.47960755793664744,-0.3214975364707273
-0.5500674815337949,-0.6908243588904939
-0.6405533637325433,-0.776816164846877
-0.7368501161193466,-0.9564558775197791
-0.8035765855009065,-0.9288472746237809
-0.8195257954036699,-0.891131986315461
-0.7785620135268854,-0.8491835106482843
-0.6718716526074098,-0.7627450658762609
-0.5088947556515888,-0.70883220352817
-0.3284180238745713,-0.7639071173081039
-0.1826522171373507,-0.3633867237995445
-0.11792262240605889,-0.648334383066302
-0.15959339341125167,-0.757424925647483
-0.2844991812661972,-0.7699703380443188
-0.429077456136706,-0.8325234875693105
-0.5470832025352623,-0.9429223261502876
-0.6122782980811861,-0.966957818521163
-0.6148351974393751,-0.9424045413286161
-0.5752323732159038,-0.8895786318504464
-0.4983467588595535,-0.7647845847158221
-0.3795964658418637,-0.9172627285639554
-0.25330776313842174,-0.8633969016309628
-0.1659785000489975,-0.6125835150356215
-0.15879134943402584,-0.8665842427011609
-0.26238494058797757,-0.8971477763809884
-0.4414318803386983,-0.8678158591166789
-0.6104851420197044,-0.8436776002926472
-0.7136221354829961,-0.8937288155356
-0.7247886202921265,-0.9514440366504697
-0.6605977182369711,-0.9869609133724254
-0.5894038348253063,-0.9657601940863044
-0.5436676387887367,-0.9329203834690674
-0.5189131178348971,-0.9652910257020876
-0.5137575128984992,-0.9859063714608074
-0.5055465505730545,-0.9364958260021656
-0.49286429765803186,-0.7491996568390975
-0.5040786345996398,-0.8890055112463061
-0.5406190983848844,-0.915926369417336
-0.5951835188149968,-0.9594685156196116
-0.6597984452224664,-1.0
-0.7105778763157271,-0.9855609180759669
-0.7383692237929078,-0.9683333079710997
-0.7479162112756355,-0.9964549526217007
-0.7352717380742853,-0.9548752504191191
-0.7016054443536252,-0.952760237762047
-0.6579487529562165,-0.80769353146442
-0.6158975746812027,-0.6731714537717957
-0.5908750857555027,-0.6840461207936652
-0.5970552793125641,-0.7650217380692594
-0.6322224529007949,-0.843365348377288
-0.6821688548393487,-0.7189270312728198
-0.7354282796503266,-0.9406496065131797
-0.7793821174171882,-0.9693649250585522
-0.79848861635357,-0.9618669265340413
-0.7816291263527237,-0.891309851330539
-0.7184342367358609,-0.853416698007141
-0.6073748065061328,-0.8966813747858949
-0.4770938760151502,-0.9887332394337806
-0.37453117491304677,-0.948188711618953
-0.3350579993108189,-0.8955438292005738
-0.3752232415338149,-0.9380120659673673
-0.4734063259380564,-0.9540716958065556
-0.5735380565705865,-0.9914968665125038
-0.6402972416339823,-0.9807838590265606
-0.6633309692665532,-0.9743570031484083
-0.651195956156621,-0.9930340154983669
-0.6405379938555007,-0.9597835343240941
-0.6466744733212526,-0.9054086181923895
-0.6595660478278825,-0.6943658489684916
-0.6755933500653954,-0.9172318986280086
-0.682872274387061,-0.5747018241243063
-0.6803255975216098,-0.495465331440586
-0.6857244745882172,-0.8382507410548226
-0.7021051332301593,-0.8833652139903878
-0.7259277538471124,-0.9559697131452325
-0.7533676007259336,-0.9799577748454205
